399	803	1
803	399	1
399	82	1
82	399	1
399	516	1
516	399	1
399	602	1
602	399	1
399	108	1
108	399	1
399	2545	1
2545	399	1
399	233	1
233	399	1
399	2109	1
2109	399	1
399	66	1
66	399	1
399	1719	1
1719	399	1
399	579	1
579	399	1
399	2	1
2	399	1
399	1670	1
1670	399	1
399	98	1
98	399	1
399	176	1
176	399	1
399	119	1
119	399	1
399	18	1
18	399	1
399	833	1
833	399	1
399	308	1
308	399	1
399	2465	1
2465	399	1
399	250	1
250	399	1
399	155	1
155	399	1
399	270	1
270	399	1
399	16	1
16	399	1
399	988	1
988	399	1
399	1886	1
1886	399	1
399	220	1
220	399	1
399	1918	1
1918	399	1
399	767	1
767	399	1
399	1	1
1	399	1
399	3728	1
3728	399	1
399	2532	1
2532	399	1
399	1508	1
1508	399	1
399	1591	1
1591	399	1
399	1928	1
1928	399	1
399	38	1
38	399	1
399	1989	1
1989	399	1
399	364	1
364	399	1
399	170	1
170	399	1
399	1078	1
1078	399	1
399	247	1
247	399	1
399	163	1
163	399	1
399	294	1
294	399	1
399	3820	1
3820	399	1
399	1400	1
1400	399	1
399	422	1
422	399	1
399	1408	1
1408	399	1
1753	121	1
121	1753	1
1753	6	1
6	1753	1
1753	112	1
112	1753	1
1753	1413	1
1413	1753	1
1753	240	1
240	1753	1
1753	1406	1
1406	1753	1
1753	211	1
211	1753	1
1753	351	1
351	1753	1
1753	52	1
52	1753	1
1753	484	1
484	1753	1
1753	649	1
649	1753	1
1753	346	1
346	1753	1
1753	3395	1
3395	1753	1
1753	286	1
286	1753	1
1753	44	1
44	1753	1
1753	77	1
77	1753	1
1753	5	1
5	1753	1
1753	551	1
551	1753	1
1753	233	1
233	1753	1
1753	216	1
216	1753	1
1753	153	1
153	1753	1
1753	440	1
440	1753	1
1753	819	1
819	1753	1
1753	892	1
892	1753	1
1753	347	1
347	1753	1
1753	3196	1
3196	1753	1
1753	22	1
22	1753	1
1753	1003	1
1003	1753	1
1753	1	1
1	1753	1
1753	1080	1
1080	1753	1
1753	699	1
699	1753	1
1753	199	1
199	1753	1
1753	3868	1
3868	1753	1
1753	172	1
172	1753	1
1753	25	1
25	1753	1
1753	248	1
248	1753	1
1753	453	1
453	1753	1
1753	810	1
810	1753	1
1753	733	1
733	1753	1
1753	198	1
198	1753	1
1753	883	1
883	1753	1
1603	279	1
279	1603	1
1603	1846	1
1846	1603	1
1603	3149	1
3149	1603	1
1603	1578	1
1578	1603	1
1603	177	1
177	1603	1
1603	3232	1
3232	1603	1
1603	242	1
242	1603	1
1603	321	1
321	1603	1
1603	348	1
348	1603	1
1603	451	1
451	1603	1
1603	1634	1
1634	1603	1
1603	2304	1
2304	1603	1
1603	3658	1
3658	1603	1
1603	2740	1
2740	1603	1
1603	518	1
518	1603	1
1603	154	1
154	1603	1
1603	362	1
362	1603	1
1603	1614	1
1614	1603	1
1603	583	1
583	1603	1
1603	42	1
42	1603	1
1603	1000	1
1000	1603	1
1603	1162	1
1162	1603	1
1603	2875	1
2875	1603	1
1603	3465	1
3465	1603	1
1603	1946	1
1946	1603	1
1603	580	1
580	1603	1
1603	726	1
726	1603	1
1603	7	1
7	1603	1
1603	1774	1
1774	1603	1
1603	27	1
27	1603	1
1603	902	1
902	1603	1
1603	1562	1
1562	1603	1
1603	160	1
160	1603	1
1603	488	1
488	1603	1
1603	446	1
446	1603	1
1603	1684	1
1684	1603	1
1603	524	1
524	1603	1
1603	310	1
310	1603	1
1603	44	1
44	1603	1
1603	893	1
893	1603	1
1603	396	1
396	1603	1
1603	847	1
847	1603	1
1603	28	1
28	1603	1
1603	1736	1
1736	1603	1
1603	1358	1
1358	1603	1
1603	3741	1
3741	1603	1
1603	990	1
990	1603	1
1603	3202	1
3202	1603	1
1603	740	1
740	1603	1
1603	113	1
113	1603	1
1603	1035	1
1035	1603	1
1603	803	1
803	1603	1
1603	1529	1
1529	1603	1
1603	227	1
227	1603	1
1603	195	1
195	1603	1
1603	2081	1
2081	1603	1
1603	2202	1
2202	1603	1
1603	368	1
368	1603	1
2122	576	1
576	2122	1
2122	714	1
714	2122	1
2122	157	1
157	2122	1
2122	1542	1
1542	2122	1
2122	349	1
349	2122	1
2122	1833	1
1833	2122	1
2122	2506	1
2506	2122	1
2122	33	1
33	2122	1
2122	7	1
7	2122	1
2122	3327	1
3327	2122	1
2122	1217	1
1217	2122	1
2122	265	1
265	2122	1
2122	255	1
255	2122	1
2122	8	1
8	2122	1
2122	258	1
258	2122	1
2122	1	1
1	2122	1
2122	933	1
933	2122	1
2122	1303	1
1303	2122	1
2122	41	1
41	2122	1
3001	496	1
496	3001	1
3001	2732	1
2732	3001	1
3001	2456	1
2456	3001	1
3001	3330	1
3330	3001	1
3001	101	1
101	3001	1
3001	2643	1
2643	3001	1
3001	272	1
272	3001	1
3001	299	1
299	3001	1
3001	2953	1
2953	3001	1
3001	680	1
680	3001	1
3001	569	1
569	3001	1
3001	2411	1
2411	3001	1
3001	707	1
707	3001	1
3001	1843	1
1843	3001	1
3744	9	1
9	3744	1
3744	206	1
206	3744	1
3744	25	1
25	3744	1
3744	244	1
244	3744	1
3744	145	1
145	3744	1
3744	7	1
7	3744	1
3112	43	1
43	3112	1
3112	1478	1
1478	3112	1
3112	318	1
318	3112	1
3112	1087	1
1087	3112	1
3112	264	1
264	3112	1
3112	603	1
603	3112	1
3112	627	1
627	3112	1
3112	45	1
45	3112	1
3112	101	1
101	3112	1
3112	1052	1
1052	3112	1
3112	126	1
126	3112	1
3112	86	1
86	3112	1
3112	261	1
261	3112	1
3112	4	1
4	3112	1
3112	2654	1
2654	3112	1
3112	220	1
220	3112	1
3112	84	1
84	3112	1
3112	154	1
154	3112	1
3112	1165	1
1165	3112	1
3112	1283	1
1283	3112	1
3271	3462	1
3462	3271	1
3271	887	1
887	3271	1
3271	245	1
245	3271	1
3271	370	1
370	3271	1
3271	25	1
25	3271	1
3271	3488	1
3488	3271	1
3271	304	1
304	3271	1
3271	418	1
418	3271	1
3271	118	1
118	3271	1
3271	2337	1
2337	3271	1
3271	1464	1
1464	3271	1
3271	790	1
790	3271	1
3271	3034	1
3034	3271	1
1954	6	1
6	1954	1
1954	1	1
1	1954	1
1954	1016	1
1016	1954	1
1954	2869	1
2869	1954	1
1954	535	1
535	1954	1
1954	1560	1
1560	1954	1
1954	679	1
679	1954	1
1954	525	1
525	1954	1
1954	1505	1
1505	1954	1
1954	689	1
689	1954	1
1954	3163	1
3163	1954	1
1954	1289	1
1289	1954	1
1954	19	1
19	1954	1
1954	2331	1
2331	1954	1
1954	410	1
410	1954	1
1954	398	1
398	1954	1
1954	1640	1
1640	1954	1
623	610	1
610	623	1
623	1757	1
1757	623	1
623	779	1
779	623	1
623	1008	1
1008	623	1
623	2743	1
2743	623	1
623	304	1
304	623	1
623	1313	1
1313	623	1
623	2325	1
2325	623	1
623	1428	1
1428	623	1
623	856	1
856	623	1
623	2676	1
2676	623	1
623	187	1
187	623	1
623	848	1
848	623	1
623	1462	1
1462	623	1
623	3064	1
3064	623	1
623	428	1
428	623	1
623	1275	1
1275	623	1
623	1959	1
1959	623	1
2385	6	1
6	2385	1
2385	1475	1
1475	2385	1
2385	675	1
675	2385	1
2385	1733	1
1733	2385	1
2385	3216	1
3216	2385	1
2385	426	1
426	2385	1
2385	1868	1
1868	2385	1
2385	1666	1
1666	2385	1
2385	985	1
985	2385	1
2385	2	1
2	2385	1
2385	277	1
277	2385	1
2385	2628	1
2628	2385	1
2385	397	1
397	2385	1
2385	1631	1
1631	2385	1
2385	103	1
103	2385	1
2385	478	1
478	2385	1
2385	654	1
654	2385	1
2385	159	1
159	2385	1
2385	4	1
4	2385	1
2385	1153	1
1153	2385	1
2385	835	1
835	2385	1
2385	438	1
438	2385	1
2385	932	1
932	2385	1
2385	502	1
502	2385	1
2385	486	1
486	2385	1
2385	246	1
246	2385	1
2385	1751	1
1751	2385	1
2385	858	1
858	2385	1
2385	205	1
205	2385	1
2385	1637	1
1637	2385	1
2385	1038	1
1038	2385	1
2385	783	1
783	2385	1
2385	191	1
191	2385	1
2385	3890	1
3890	2385	1
2385	1156	1
1156	2385	1
2385	3953	1
3953	2385	1
2385	223	1
223	2385	1
3155	2800	1
2800	3155	1
3155	133	1
133	3155	1
3155	226	1
226	3155	1
3155	145	1
145	3155	1
3155	118	1
118	3155	1
3155	7	1
7	3155	1
3155	1907	1
1907	3155	1
3155	296	1
296	3155	1
3155	850	1
850	3155	1
3155	2619	1
2619	3155	1
3155	245	1
245	3155	1
3155	52	1
52	3155	1
3155	2759	1
2759	3155	1
3155	358	1
358	3155	1
3155	277	1
277	3155	1
3155	8	1
8	3155	1
3155	2544	1
2544	3155	1
3155	1735	1
1735	3155	1
3155	2279	1
2279	3155	1
3155	2997	1
2997	3155	1
3155	2504	1
2504	3155	1
3155	410	1
410	3155	1
3252	114	1
114	3252	1
3252	1817	1
1817	3252	1
3252	3576	1
3576	3252	1
3252	637	1
637	3252	1
3252	7	1
7	3252	1
3252	326	1
326	3252	1
3252	74	1
74	3252	1
3252	26	1
26	3252	1
3252	81	1
81	3252	1
3252	1026	1
1026	3252	1
3252	2803	1
2803	3252	1
3252	102	1
102	3252	1
3252	508	1
508	3252	1
3252	323	1
323	3252	1
3252	25	1
25	3252	1
3252	1638	1
1638	3252	1
3252	33	1
33	3252	1
3252	3221	1
3221	3252	1
3252	1830	1
1830	3252	1
3252	184	1
184	3252	1
3252	671	1
671	3252	1
3252	2312	1
2312	3252	1
3252	23	1
23	3252	1
3252	183	1
183	3252	1
3252	31	1
31	3252	1
3252	881	1
881	3252	1
3252	892	1
892	3252	1
3252	1552	1
1552	3252	1
3252	2295	1
2295	3252	1
3252	1105	1
1105	3252	1
3252	596	1
596	3252	1
3252	3669	1
3669	3252	1
3252	1224	1
1224	3252	1
3252	2509	1
2509	3252	1
3252	1108	1
1108	3252	1
3252	933	1
933	3252	1
3252	1607	1
1607	3252	1
3252	110	1
110	3252	1
3252	2008	1
2008	3252	1
3252	244	1
244	3252	1
3252	3986	1
3986	3252	1
3252	957	1
957	3252	1
3252	1021	1
1021	3252	1
3252	791	1
791	3252	1
3252	268	1
268	3252	1
1299	2207	1
2207	1299	1
1299	3710	1
3710	1299	1
1299	610	1
610	1299	1
1299	1198	1
1198	1299	1
1299	3474	1
3474	1299	1
1299	2720	1
2720	1299	1
1299	27	1
27	1299	1
1299	2632	1
2632	1299	1
1299	93	1
93	1299	1
3067	246	1
246	3067	1
3067	385	1
385	3067	1
3067	1024	1
1024	3067	1
3067	3095	1
3095	3067	1
3067	2	1
2	3067	1
3067	2558	1
2558	3067	1
3067	1073	1
1073	3067	1
3067	103	1
103	3067	1
804	593	1
593	804	1
804	541	1
541	804	1
804	2039	1
2039	804	1
804	585	1
585	804	1
804	870	1
870	804	1
804	7	1
7	804	1
804	149	1
149	804	1
804	301	1
301	804	1
804	1937	1
1937	804	1
804	2	1
2	804	1
804	438	1
438	804	1
804	2415	1
2415	804	1
804	280	1
280	804	1
804	1414	1
1414	804	1
804	1764	1
1764	804	1
804	1972	1
1972	804	1
804	962	1
962	804	1
804	1349	1
1349	804	1
804	478	1
478	804	1
804	654	1
654	804	1
804	136	1
136	804	1
804	1355	1
1355	804	1
804	82	1
82	804	1
804	675	1
675	804	1
804	1082	1
1082	804	1
804	861	1
861	804	1
804	278	1
278	804	1
804	979	1
979	804	1
804	189	1
189	804	1
804	744	1
744	804	1
804	2558	1
2558	804	1
804	325	1
325	804	1
2857	2270	1
2270	2857	1
2857	258	1
258	2857	1
2857	292	1
292	2857	1
2857	1319	1
1319	2857	1
2857	56	1
56	2857	1
2857	63	1
63	2857	1
2857	345	1
345	2857	1
2857	3916	1
3916	2857	1
2857	1200	1
1200	2857	1
2857	474	1
474	2857	1
2857	1365	1
1365	2857	1
2857	224	1
224	2857	1
2857	93	1
93	2857	1
3428	12	1
12	3428	1
3428	332	1
332	3428	1
3428	21	1
21	3428	1
3428	1609	1
1609	3428	1
3428	143	1
143	3428	1
3428	68	1
68	3428	1
3428	386	1
386	3428	1
3428	516	1
516	3428	1
3428	3571	1
3571	3428	1
3428	1205	1
1205	3428	1
3428	46	1
46	3428	1
3428	1192	1
1192	3428	1
3428	635	1
635	3428	1
3428	1886	1
1886	3428	1
3428	1690	1
1690	3428	1
3428	1	1
1	3428	1
3428	10	1
10	3428	1
3428	577	1
577	3428	1
3428	160	1
160	3428	1
3428	580	1
580	3428	1
905	583	1
583	905	1
905	1025	1
1025	905	1
905	151	1
151	905	1
905	2110	1
2110	905	1
905	100	1
100	905	1
905	860	1
860	905	1
905	3014	1
3014	905	1
905	272	1
272	905	1
905	2693	1
2693	905	1
905	196	1
196	905	1
905	3187	1
3187	905	1
905	95	1
95	905	1
905	19	1
19	905	1
905	980	1
980	905	1
905	78	1
78	905	1
3549	104	1
104	3549	1
3549	159	1
159	3549	1
3549	361	1
361	3549	1
3549	525	1
525	3549	1
3549	591	1
591	3549	1
3549	602	1
602	3549	1
3549	2137	1
2137	3549	1
2654	1009	1
1009	2654	1
2654	58	1
58	2654	1
2654	111	1
111	2654	1
2654	293	1
293	2654	1
2654	3688	1
3688	2654	1
2654	1099	1
1099	2654	1
2654	555	1
555	2654	1
2654	32	1
32	2654	1
2654	1249	1
1249	2654	1
2654	101	1
101	2654	1
2654	206	1
206	2654	1
2654	60	1
60	2654	1
2654	1657	1
1657	2654	1
2654	135	1
135	2654	1
2654	2228	1
2228	2654	1
2654	283	1
283	2654	1
2654	221	1
221	2654	1
2654	33	1
33	2654	1
2654	195	1
195	2654	1
2654	84	1
84	2654	1
2654	53	1
53	2654	1
2654	1283	1
1283	2654	1
2654	134	1
134	2654	1
2654	1893	1
1893	2654	1
2654	9	1
9	2654	1
2654	3112	1
3112	2654	1
2654	1891	1
1891	2654	1
2654	2038	1
2038	2654	1
2654	1006	1
1006	2654	1
2654	3272	1
3272	2654	1
2654	1734	1
1734	2654	1
2654	1144	1
1144	2654	1
2654	1996	1
1996	2654	1
3646	352	1
352	3646	1
3646	175	1
175	3646	1
3646	11	1
11	3646	1
3646	739	1
739	3646	1
3646	77	1
77	3646	1
3646	112	1
112	3646	1
3646	1467	1
1467	3646	1
3646	271	1
271	3646	1
3646	258	1
258	3646	1
3646	1376	1
1376	3646	1
3646	356	1
356	3646	1
3646	3979	1
3979	3646	1
3646	292	1
292	3646	1
3646	387	1
387	3646	1
3646	44	1
44	3646	1
3646	354	1
354	3646	1
3646	172	1
172	3646	1
3646	527	1
527	3646	1
3646	1424	1
1424	3646	1
2034	3575	1
3575	2034	1
2034	1449	1
1449	2034	1
2034	94	1
94	2034	1
2034	3100	1
3100	2034	1
2034	1172	1
1172	2034	1
2034	480	1
480	2034	1
2034	1012	1
1012	2034	1
2034	3333	1
3333	2034	1
2034	87	1
87	2034	1
2034	335	1
335	2034	1
2034	981	1
981	2034	1
2034	1394	1
1394	2034	1
2034	2772	1
2772	2034	1
2034	263	1
263	2034	1
2034	2923	1
2923	2034	1
2034	257	1
257	2034	1
2034	18	1
18	2034	1
2034	1515	1
1515	2034	1
2034	321	1
321	2034	1
2034	3954	1
3954	2034	1
2034	1202	1
1202	2034	1
2034	396	1
396	2034	1
2034	716	1
716	2034	1
2034	1040	1
1040	2034	1
2034	3015	1
3015	2034	1
2034	2091	1
2091	2034	1
2034	779	1
779	2034	1
2034	404	1
404	2034	1
2034	467	1
467	2034	1
2034	2266	1
2266	2034	1
2034	523	1
523	2034	1
2034	667	1
667	2034	1
2034	615	1
615	2034	1
2034	3133	1
3133	2034	1
2034	421	1
421	2034	1
3446	107	1
107	3446	1
3446	75	1
75	3446	1
3446	65	1
65	3446	1
3446	251	1
251	3446	1
3446	3148	1
3148	3446	1
3446	164	1
164	3446	1
3446	2408	1
2408	3446	1
3446	150	1
150	3446	1
3446	288	1
288	3446	1
3446	554	1
554	3446	1
1243	344	1
344	1243	1
1243	276	1
276	1243	1
1243	1097	1
1097	1243	1
1243	3389	1
3389	1243	1
1243	466	1
466	1243	1
1243	481	1
481	1243	1
1243	21	1
21	1243	1
1243	32	1
32	1243	1
1243	416	1
416	1243	1
1243	867	1
867	1243	1
1243	1410	1
1410	1243	1
1243	103	1
103	1243	1
1243	543	1
543	1243	1
1243	370	1
370	1243	1
1243	235	1
235	1243	1
1243	1456	1
1456	1243	1
1243	7	1
7	1243	1
1243	515	1
515	1243	1
1243	53	1
53	1243	1
1243	1842	1
1842	1243	1
1243	765	1
765	1243	1
1243	1024	1
1024	1243	1
1243	97	1
97	1243	1
1243	200	1
200	1243	1
1243	3067	1
3067	1243	1
1243	2384	1
2384	1243	1
1243	433	1
433	1243	1
1243	2416	1
2416	1243	1
1243	86	1
86	1243	1
1243	2558	1
2558	1243	1
1243	2796	1
2796	1243	1
1243	444	1
444	1243	1
1243	11	1
11	1243	1
885	740	1
740	885	1
885	6	1
6	885	1
885	124	1
124	885	1
885	541	1
541	885	1
885	94	1
94	885	1
885	2299	1
2299	885	1
885	493	1
493	885	1
885	73	1
73	885	1
885	397	1
397	885	1
885	32	1
32	885	1
885	472	1
472	885	1
885	76	1
76	885	1
885	745	1
745	885	1
885	66	1
66	885	1
885	1799	1
1799	885	1
885	127	1
127	885	1
885	960	1
960	885	1
885	2	1
2	885	1
885	277	1
277	885	1
885	297	1
297	885	1
885	18	1
18	885	1
885	764	1
764	885	1
885	122	1
122	885	1
885	736	1
736	885	1
885	261	1
261	885	1
885	416	1
416	885	1
885	544	1
544	885	1
885	2243	1
2243	885	1
885	249	1
249	885	1
885	2640	1
2640	885	1
885	46	1
46	885	1
885	146	1
146	885	1
885	253	1
253	885	1
885	1395	1
1395	885	1
885	140	1
140	885	1
885	2022	1
2022	885	1
885	13	1
13	885	1
885	486	1
486	885	1
885	1734	1
1734	885	1
885	962	1
962	885	1
885	201	1
201	885	1
885	469	1
469	885	1
885	48	1
48	885	1
885	1604	1
1604	885	1
885	205	1
205	885	1
885	1198	1
1198	885	1
885	1867	1
1867	885	1
885	783	1
783	885	1
885	55	1
55	885	1
885	929	1
929	885	1
885	834	1
834	885	1
316	816	1
816	316	1
316	43	1
43	316	1
316	6	1
6	316	1
316	1618	1
1618	316	1
316	557	1
557	316	1
316	113	1
113	316	1
316	230	1
230	316	1
316	2959	1
2959	316	1
316	1343	1
1343	316	1
316	326	1
326	316	1
316	602	1
602	316	1
316	94	1
94	316	1
316	176	1
176	316	1
316	64	1
64	316	1
316	2855	1
2855	316	1
316	61	1
61	316	1
316	402	1
402	316	1
316	3602	1
3602	316	1
316	529	1
529	316	1
316	1141	1
1141	316	1
316	297	1
297	316	1
316	3517	1
3517	316	1
316	473	1
473	316	1
316	544	1
544	316	1
316	654	1
654	316	1
316	2066	1
2066	316	1
316	4	1
4	316	1
316	136	1
136	316	1
316	1264	1
1264	316	1
316	1285	1
1285	316	1
316	168	1
168	316	1
316	55	1
55	316	1
316	82	1
82	316	1
316	556	1
556	316	1
316	236	1
236	316	1
316	1592	1
1592	316	1
316	428	1
428	316	1
316	1491	1
1491	316	1
316	215	1
215	316	1
316	453	1
453	316	1
316	1013	1
1013	316	1
316	24	1
24	316	1
316	1293	1
1293	316	1
316	733	1
733	316	1
316	1961	1
1961	316	1
316	207	1
207	316	1
3672	42	1
42	3672	1
3672	211	1
211	3672	1
3672	3289	1
3289	3672	1
3672	341	1
341	3672	1
3672	721	1
721	3672	1
3672	391	1
391	3672	1
3672	320	1
320	3672	1
3672	2191	1
2191	3672	1
3672	377	1
377	3672	1
3672	469	1
469	3672	1
3672	496	1
496	3672	1
3672	23	1
23	3672	1
3672	381	1
381	3672	1
71	1622	1
1622	71	1
71	1129	1
1129	71	1
71	494	1
494	71	1
71	2413	1
2413	71	1
71	2612	1
2612	71	1
71	91	1
91	71	1
71	142	1
142	71	1
71	3254	1
3254	71	1
71	1642	1
1642	71	1
71	2202	1
2202	71	1
71	799	1
799	71	1
71	2490	1
2490	71	1
71	983	1
983	71	1
71	1051	1
1051	71	1
71	213	1
213	71	1
71	1684	1
1684	71	1
71	484	1
484	71	1
71	83	1
83	71	1
71	281	1
281	71	1
71	151	1
151	71	1
71	28	1
28	71	1
71	457	1
457	71	1
71	183	1
183	71	1
71	85	1
85	71	1
71	2101	1
2101	71	1
71	3649	1
3649	71	1
71	3939	1
3939	71	1
71	1675	1
1675	71	1
71	451	1
451	71	1
71	1634	1
1634	71	1
71	1407	1
1407	71	1
71	67	1
67	71	1
71	847	1
847	71	1
71	3914	1
3914	71	1
71	3	1
3	71	1
71	1671	1
1671	71	1
71	1603	1
1603	71	1
71	1718	1
1718	71	1
71	980	1
980	71	1
71	1614	1
1614	71	1
71	1047	1
1047	71	1
71	106	1
106	71	1
71	827	1
827	71	1
71	1000	1
1000	71	1
71	1162	1
1162	71	1
71	1443	1
1443	71	1
71	3838	1
3838	71	1
71	49	1
49	71	1
71	110	1
110	71	1
71	613	1
613	71	1
71	20	1
20	71	1
71	3773	1
3773	71	1
71	1705	1
1705	71	1
1825	12	1
12	1825	1
1825	130	1
130	1825	1
1825	2704	1
2704	1825	1
1825	603	1
603	1825	1
1825	1345	1
1345	1825	1
1825	101	1
101	1825	1
1825	1539	1
1539	1825	1
1825	2845	1
2845	1825	1
1825	2411	1
2411	1825	1
1825	1229	1
1229	1825	1
1825	1854	1
1854	1825	1
1825	2001	1
2001	1825	1
1825	221	1
221	1825	1
1825	2006	1
2006	1825	1
1825	84	1
84	1825	1
1825	1107	1
1107	1825	1
1825	53	1
53	1825	1
1825	3063	1
3063	1825	1
1825	9	1
9	1825	1
1825	558	1
558	1825	1
1825	528	1
528	1825	1
1825	3664	1
3664	1825	1
